1,26.82360766507576954609
2,13.90166672521821666919
3,5.55770489515630838895
4,2.80188582985381096080
5,1.82811747759691267667
6,1.22816869880786172509
7,0.85925584085636208531
8,0.63336680597601313636
9,0.50100134720771882790
10,0.40562884834150725322
11,0.33113600321765140899
12,0.27579059943676947908
13,0.23514704742948594474
14,0.20136919677039102905
15,0.17339267494589988283
16,0.15133235363507455129
17,0.13368448384491035674
18,0.11878772468591163036
19,0.10615079543679117879
20,0.09571151919537582153
21,0.08681210588205869050
22,0.07886752910743412281
23,0.07178901017884813107
24,0.06582436014454108586
25,0.06056677711358899457
26,0.05580440602663009481
27,0.05159076843520220279
28,0.04800645527538998508
29,0.04474770409639559909
30,0.04174487758910778307
31,0.03898116561001790936
32,0.03658221497080214879
33,0.03436271899902143545
34,0.03230183782148372817
35,0.03039498144428209869
36,0.02875676448590770012
37,0.02721984358159273976
38,0.02577808695987809581
39,0.02443838778286663155
40,0.02323394706051030642
41,0.02209792244386010740
42,0.02102724201138287188
43,0.02003205886068196509
44,0.01912774845001760995
45,0.01828477261941407334
46,0.01748487401185315829
47,0.01673953896465080193
48,0.01604962247134958733
49,0.01539254002062841187
50,0.01476706885084013744
51,0.01418425361436987525
52,0.01363915791824320788
53,0.01312254010368443802
54,0.01263360229227333126
55,0.01217731057641441468
56,0.01174608117945100463
57,0.01133250786386455315
58,0.01093602944492492145
59,0.01056604661172608206
60,0.01021372518229428719
61,0.00987513486218232275
62,0.00955313077451574143
63,0.00925387738590931902
64,0.00896662936107512840
65,0.00868969990073871143
66,0.00842280310366231612
67,0.00817351351949843069
68,0.00793284109365147670
69,0.00770045057901459339
70,0.00747680222536536293
71,0.00726915803710563926
72,0.00706831781506503994
73,0.00687390369634687144
74,0.00668693824461607817
75,0.00650991920559615238
76,0.00633831057527473041
77,0.00617198782539273277
78,0.00601228435708434355
79,0.00586049302787872151
80,0.00571461010698609290
81,0.00557293484220857532
82,0.00543698910978832398
83,0.00530676095254898651
84,0.00518013746519422995
85,0.00505704365955885263
86,0.00493907933315206917
87,0.00482553971366418612
88,0.00471551935850572125
89,0.00460911130611584789
90,0.00450720073946148016
91,0.00440862987153562043
92,0.00431255199432217535
93,0.00421891980707642025
94,0.00412934146786538524
95,0.00404235788258809625
96,0.00395750862228668593
97,0.00387527128657653161
98,0.00379692617065028812
99,0.00372053269052216888
100,0.00364591776999513518
101,0.00357310890483316258
102,0.00350344127870792863
103,0.00343534179186739475
104,0.00336878438941017998
105,0.00330394671292333570
106,0.00324215762939802574
107,0.00318175945493128854
108,0.00312266389257219792
109,0.00306515948310093602
110,0.00300969337726495270
111,0.00295538680320675149
